cid,molecular_weight,iupac_name,isomeric_smiles,molecular_formula
11677377,481.5,1-[4-[2-(diethylamino)ethoxy]phenyl]-3-[3-(trifluoromethyl)phenyl]iminoindol-2-one,CCN(CC)CCOC1=CC=C(C=C1)N2C3=CC=CC=C3C(=NC4=CC=CC(=C4)C(F)(F)F)C2=O,C27H26F3N3O2
11641579,484.0,"6-chloro-N-[(3S)-1-[1-(dimethylamino)-2,3-dihydro-1H-inden-5-yl]-2-oxopyrrolidin-3-yl]naphthalene-2-sulfonamide",CN(C)C1CCC2=C1C=CC(=C2)N3CC[C@@H](C3=O)NS(=O)(=O)C4=CC5=C(C=C4)C=C(C=C5)Cl,C25H26ClN3O3S
11634244,473.6,4-[3-[3-tert-butyl-4-(2-oxopyrrolidin-1-yl)phenyl]-4-(2-hydroxyethoxy)phenyl]benzoic acid,CC(C)(C)C1=C(C=CC(=C1)C2=C(C=CC(=C2)C3=CC=C(C=C3)C(=O)O)OCCO)N4CCCC4=O,C29H31NO5
11590677,459.0,"3-chloro-N-[(3S)-1-[1-(methylamino)-2,3-dihydro-1H-inden-5-yl]-2-oxopyrrolidin-3-yl]-1H-indole-6-sulfonamide",CNC1CCC2=C1C=CC(=C2)N3CC[C@@H](C3=O)NS(=O)(=O)C4=CC5=C(C=C4)C(=CN5)Cl,C22H23ClN4O3S
11583355,456.0,"N-[(3S)-1-(1-amino-2,3-dihydro-1H-inden-5-yl)-2-oxopyrrolidin-3-yl]-6-chloronaphthalene-2-sulfonamide",C1CN(C(=O)[C@H]1NS(=O)(=O)C2=CC3=C(C=C2)C=C(C=C3)Cl)C4=CC5=C(C=C4)C(CC5)N,C23H22ClN3O3S
11576032,451.5,"4-methyl-2-(2-methylphenyl)-8-morpholin-4-ylsulfonylpyrrolo[3,4-c]quinoline-1,3-dione",CC1=CC=CC=C1N2C(=O)C3=C(N=C4C=CC(=CC4=C3C2=O)S(=O)(=O)N5CCOCC5)C,C23H21N3O5S
11561857,470.0,"6-chloro-N-[(3S)-1-[1-(methylamino)-2,3-dihydro-1H-inden-5-yl]-2-oxopyrrolidin-3-yl]naphthalene-2-sulfonamide",CNC1CCC2=C1C=CC(=C2)N3CC[C@@H](C3=O)NS(=O)(=O)C4=CC5=C(C=C4)C=C(C=C5)Cl,C24H24ClN3O3S
11560961,427.4,"1-[2-fluoro-5-[(4-oxo-3H-phthalazin-1-yl)methyl]phenyl]-3-phenylpyrrolidine-2,5-dione",C1C(C(=O)N(C1=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F)C5=CC=CC=C5,C25H18FN3O3
11554351,458.6,"N-[5-[(3S,5R)-3,5-dimethylpiperazin-1-yl]-2-methoxyphenyl]-4-(2-oxopyrrolidin-1-yl)benzenesulfonamide",C[C@@H]1CN(C[C@@H](N1)C)C2=CC(=C(C=C2)OC)NS(=O)(=O)C3=CC=C(C=C3)N4CCCC4=O,C23H30N4O4S
11546305,422.4,"(5R)-5-[(5-fluoro-3-oxo-1H-isoindol-2-yl)methyl]-5-[4-(2-oxopyrrolidin-1-yl)phenyl]imidazolidine-2,4-dione",C1CC(=O)N(C1)C2=CC=C(C=C2)[C@]3(C(=O)NC(=O)N3)CN4CC5=C(C4=O)C=C(C=C5)F,C22H19FN4O4
11540517,495.5,1-[4-[3-(diethylamino)propoxy]phenyl]-3-[3-(trifluoromethyl)phenyl]iminoindol-2-one,CCN(CC)CCCOC1=CC=C(C=C1)N2C3=CC=CC=C3C(=NC4=CC=CC(=C4)C(F)(F)F)C2=O,C28H28F3N3O2
11531262,391.5,"1-[6-[(3-cyclopentyl-1,2,4,5-tetrahydro-3-benzazepin-7-yl)oxy]pyridin-3-yl]pyrrolidin-2-one",C1CCC(C1)N2CCC3=C(CC2)C=C(C=C3)OC4=NC=C(C=C4)N5CCCC5=O,C24H29N3O2
11530755,368.3,"5-fluoro-2-(7-fluoro-3-oxo-4-prop-2-ynyl-1,4-benzoxazin-6-yl)isoindole-1,3-dione",C#CCN1C(=O)COC2=CC(=C(C=C21)N3C(=O)C4=C(C3=O)C=C(C=C4)F)F,C19H10F2N2O4
11509879,414.5,1-[4-[1-[3-(aminomethyl)phenyl]-7-fluoro-3-methylindazol-6-yl]phenyl]pyrrolidin-2-one,CC1=NN(C2=C1C=CC(=C2F)C3=CC=C(C=C3)N4CCCC4=O)C5=CC=CC(=C5)CN,C25H23FN4O
11496149,452.0,"(E)-2-(5-chlorothiophen-2-yl)-N-[(3S)-1-[1-(methylamino)-2,3-dihydro-1H-inden-5-yl]-2-oxopyrrolidin-3-yl]ethenesulfonamide",CNC1CCC2=C1C=CC(=C2)N3CC[C@@H](C3=O)NS(=O)(=O)/C=C/C4=CC=C(S4)Cl,C20H22ClN3O3S2
11491055,724.6,"(E)-N-[2-[2,4-dichloro-N-methyl-3-[[2-methyl-4-(pyridin-2-ylmethoxy)quinolin-8-yl]oxymethyl]anilino]-2-oxoethyl]-3-[4-(2-oxopyrrolidin-1-yl)phenyl]prop-2-enamide",CC1=CC(=C2C=CC=C(C2=N1)OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)/C=C/C4=CC=C(C=C4)N5CCCC5=O)Cl)OCC6=CC=CC=N6,C39H35Cl2N5O5
11485135,358.4,N-methylsulfonyl-2-[4-(3-oxo-1H-isoindol-2-yl)phenyl]propanamide,CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)NS(=O)(=O)C,C18H18N2O4S
11475519,414.9,7-chloro-2-[4-methoxy-3-[2-(4-methylpiperidin-1-yl)ethoxy]phenyl]-3H-isoindol-1-one,CC1CCN(CC1)CCOC2=C(C=CC(=C2)N3CC4=C(C3=O)C(=CC=C4)Cl)OC,C23H27ClN2O3
11474859,393.4,"7-pyridin-2-yl-2-(3,4,5-trimethoxyanilino)-5H-pyrrolo[2,3-d]pyrimidin-6-one",COC1=CC(=CC(=C1OC)OC)NC2=NC=C3CC(=O)N(C3=N2)C4=CC=CC=N4,C20H19N5O4
11465413,463.4,"5,7-dichloro-2-[3-[2-(4,4-dimethylpiperidin-1-yl)ethoxy]-4-methoxyphenyl]-3H-isoindol-1-one",CC1(CCN(CC1)CCOC2=C(C=CC(=C2)N3CC4=C(C3=O)C(=CC(=C4)Cl)Cl)OC)C,C24H28Cl2N2O3
11463745,400.9,7-chloro-2-[4-methoxy-3-(2-piperidin-1-ylethoxy)phenyl]-3H-isoindol-1-one,COC1=C(C=C(C=C1)N2CC3=C(C2=O)C(=CC=C3)Cl)OCCN4CCCCC4,C22H25ClN2O3
11454107,466.5,4-fluoro-2-[4-methoxy-3-[2-(4-methylpiperidin-1-yl)ethoxy]phenyl]-7-(trifluoromethyl)-3H-isoindol-1-one,CC1CCN(CC1)CCOC2=C(C=CC(=C2)N3CC4=C(C=CC(=C4C3=O)C(F)(F)F)F)OC,C24H26F4N2O3
11453704,449.4,"2-[3-[2-(azepan-1-yl)ethoxy]-4-methoxyphenyl]-5,7-dichloro-3H-isoindol-1-one",COC1=C(C=C(C=C1)N2CC3=C(C2=O)C(=CC(=C3)Cl)Cl)OCCN4CCCCCC4,C23H26Cl2N2O3
11442758,469.5,"4-methyl-8-morpholin-4-ylsulfonyl-2-(1,3,5-trimethylpyrazol-4-yl)pyrrolo[3,4-c]quinoline-1,3-dione",CC1=C2C(=C3C=C(C=CC3=N1)S(=O)(=O)N4CCOCC4)C(=O)N(C2=O)C5=C(N(N=C5C)C)C,C22H23N5O5S
11438217,307.27,"(2S,6R)-4-[3-(trifluoromethyl)phenyl]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",C1C2C=CC1[C@@H]3[C@H]2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F,C16H12F3NO2
11430311,428.9,7-chloro-2-[4-methoxy-3-[2-(4-methylpiperidin-1-yl)ethoxy]phenyl]-3-methyl-3H-isoindol-1-one,CC1CCN(CC1)CCOC2=C(C=CC(=C2)N3C(C4=C(C3=O)C(=CC=C4)Cl)C)OC,C24H29ClN2O3
11419526,449.4,"6,7-dichloro-2-[4-methoxy-3-[2-(4-methylpiperidin-1-yl)ethoxy]phenyl]-3H-isoindol-1-one",CC1CCN(CC1)CCOC2=C(C=CC(=C2)N3CC4=C(C3=O)C(=C(C=C4)Cl)Cl)OC,C23H26Cl2N2O3
11399417,626.7,1-cyclohexyl-2-[2-fluoro-4-[[2-(3-oxomorpholin-4-yl)-5-(2-oxopyrrolidin-1-yl)phenyl]methoxy]phenyl]benzimidazole-5-carboxylic acid,C1CCC(CC1)N2C3=C(C=C(C=C3)C(=O)O)N=C2C4=C(C=C(C=C4)OCC5=C(C=CC(=C5)N6CCCC6=O)N7CCOCC7=O)F,C35H35FN4O6
11340558,479.0,"3-chloro-N-[(1R,2S)-2-[[4-(2-oxopyrrolidin-1-yl)benzoyl]amino]cyclohexyl]-1H-indole-6-carboxamide",C1CC[C@H]([C@H](C1)NC(=O)C2=CC=C(C=C2)N3CCCC3=O)NC(=O)C4=CC5=C(C=C4)C(=CN5)Cl,C26H27ClN4O3
11328372,449.4,"5,7-dichloro-2-[4-methoxy-3-[2-(2-methylpiperidin-1-yl)ethoxy]phenyl]-3H-isoindol-1-one",CC1CCCCN1CCOC2=C(C=CC(=C2)N3CC4=C(C3=O)C(=CC(=C4)Cl)Cl)OC,C23H26Cl2N2O3
11317814,490.0,6-chloro-N-[(3S)-1-[4-[(1R)-1-(dimethylamino)ethyl]-2-fluorophenyl]-2-oxopyrrolidin-3-yl]naphthalene-2-sulfonamide,C[C@H](C1=CC(=C(C=C1)N2CC[C@@H](C2=O)NS(=O)(=O)C3=CC4=C(C=C3)C=C(C=C4)Cl)F)N(C)C,C24H25ClFN3O3S
11308288,653.7,2-[4-[[2-(4-acetylpiperazin-1-yl)-5-(2-oxopyrrolidin-1-yl)phenyl]methoxy]-2-fluorophenyl]-1-cyclohexylbenzimidazole-5-carboxylic acid,CC(=O)N1CCN(CC1)C2=C(C=C(C=C2)N3CCCC3=O)COC4=CC(=C(C=C4)C5=NC6=C(N5C7CCCCC7)C=CC(=C6)C(=O)O)F,C37H40FN5O5
11306388,490.0,6-chloro-N-[(3S)-1-[4-[(1S)-1-(dimethylamino)ethyl]-2-fluorophenyl]-2-oxopyrrolidin-3-yl]naphthalene-2-sulfonamide,C[C@@H](C1=CC(=C(C=C1)N2CC[C@@H](C2=O)NS(=O)(=O)C3=CC4=C(C=C3)C=C(C=C4)Cl)F)N(C)C,C24H25ClFN3O3S
11305844,466.5,5-fluoro-2-[4-methoxy-3-[2-(4-methylpiperidin-1-yl)ethoxy]phenyl]-7-(trifluoromethyl)-3H-isoindol-1-one,CC1CCN(CC1)CCOC2=C(C=CC(=C2)N3CC4=C(C3=O)C(=CC(=C4)F)C(F)(F)F)OC,C24H26F4N2O3
11292350,394.5,2-[4-methoxy-3-[2-(4-methylpiperidin-1-yl)ethoxy]phenyl]-7-methyl-3H-isoindol-1-one,CC1CCN(CC1)CCOC2=C(C=CC(=C2)N3CC4=CC=CC(=C4C3=O)C)OC,C24H30N2O3
11282335,449.4,"5,6-dichloro-2-[4-methoxy-3-[2-(4-methylpiperidin-1-yl)ethoxy]phenyl]-3H-isoindol-1-one",CC1CCN(CC1)CCOC2=C(C=CC(=C2)N3CC4=CC(=C(C=C4C3=O)Cl)Cl)OC,C23H26Cl2N2O3
11257884,393.4,"4-ethyl-1-(4-phenoxyphenyl)-1,7,9-triazaspiro[4.5]decane-2,6,8,10-tetrone",CCC1CC(=O)N(C12C(=O)NC(=O)NC2=O)C3=CC=C(C=C3)OC4=CC=CC=C4,C21H19N3O5
11242841,275.70,1-(2-chloro-6-fluorophenyl)-5-methyl-3H-indol-2-one,CC1=CC2=C(C=C1)N(C(=O)C2)C3=C(C=CC=C3Cl)F,C15H11ClFNO
11239190,613.8,"6-cyclohexyl-4-methyl-5-[4-[[2-morpholin-4-yl-5-(2-oxopyrrolidin-1-yl)phenyl]methoxy]phenyl]thieno[3,2-b]pyrrole-2-carboxylic acid",CN1C2=C(C(=C1C3=CC=C(C=C3)OCC4=C(C=CC(=C4)N5CCCC5=O)N6CCOCC6)C7CCCCC7)SC(=C2)C(=O)O,C35H39N3O5S
11237290,459.4,7-bromo-2-[4-methoxy-3-[2-(4-methylpiperidin-1-yl)ethoxy]phenyl]-3H-isoindol-1-one,CC1CCN(CC1)CCOC2=C(C=CC(=C2)N3CC4=C(C3=O)C(=CC=C4)Br)OC,C23H27BrN2O3
11236301,450.9,"7-chloro-4,5-difluoro-2-[4-methoxy-3-[2-(4-methylpiperidin-1-yl)ethoxy]phenyl]-3H-isoindol-1-one",CC1CCN(CC1)CCOC2=C(C=CC(=C2)N3CC4=C(C(=CC(=C4C3=O)Cl)F)F)OC,C23H25ClF2N2O3
11235362,414.9,6-chloro-2-[4-methoxy-3-[2-(4-methylpiperidin-1-yl)ethoxy]phenyl]-3H-isoindol-1-one,CC1CCN(CC1)CCOC2=C(C=CC(=C2)N3CC4=C(C3=O)C=C(C=C4)Cl)OC,C23H27ClN2O3
11218998,254.12,1-(4-bromo-3-methylphenyl)pyrrolidin-2-one,CC1=C(C=CC(=C1)N2CCCC2=O)Br,C11H12BrNO
11169562,626.7,1-cyclohexyl-2-[2-fluoro-4-[[2-(4-hydroxypiperidin-1-yl)-5-(2-oxopyrrolidin-1-yl)phenyl]methoxy]phenyl]benzimidazole-5-carboxylic acid,C1CCC(CC1)N2C3=C(C=C(C=C3)C(=O)O)N=C2C4=C(C=C(C=C4)OCC5=C(C=CC(=C5)N6CCCC6=O)N7CCC(CC7)O)F,C36H39FN4O5
11145028,463.5,"(5S)-7,31-dioxo-20-oxa-2,6,11,13-tetrazahexacyclo[19.6.2.12,5.115,19.09,13.024,28]hentriaconta-1(27),9,11,15(30),16,18,21(29),22,24(28),25-decaene-18-carbonitrile",C1CN2C3=CC=CC4=C3C=C(C=C4)OC5=C(C=CC(=C5)CN6C=NC=C6CC(=O)N[C@@H]1C2=O)C#N,C27H21N5O3
11111808,385.5,4-[[5-[2-[[(3S)-2-oxo-1-phenylpyrrolidin-3-yl]amino]ethyl]imidazol-1-yl]methyl]benzonitrile,C1CN(C(=O)[C@H]1NCCC2=CN=CN2CC3=CC=C(C=C3)C#N)C4=CC=CC=C4,C23H23N5O
11069519,405.9,4-[[5-[[[(3S)-1-(3-chlorophenyl)-2-oxopyrrolidin-3-yl]amino]methyl]imidazol-1-yl]methyl]benzonitrile,C1CN(C(=O)[C@H]1NCC2=CN=CN2CC3=CC=C(C=C3)C#N)C4=CC(=CC=C4)Cl,C22H20ClN5O
10916025,385.5,4-[[5-[2-[[(3R)-2-oxo-1-phenylpyrrolidin-3-yl]amino]ethyl]imidazol-1-yl]methyl]benzonitrile,C1CN(C(=O)[C@@H]1NCCC2=CN=CN2CC3=CC=C(C=C3)C#N)C4=CC=CC=C4,C23H23N5O
10895869,463.5,"(5R)-7,31-dioxo-20-oxa-2,6,11,13-tetrazahexacyclo[19.6.2.12,5.115,19.09,13.024,28]hentriaconta-1(27),9,11,15(30),16,18,21(29),22,24(28),25-decaene-18-carbonitrile",C1CN2C3=CC=CC4=C3C=C(C=C4)OC5=C(C=CC(=C5)CN6C=NC=C6CC(=O)N[C@H]1C2=O)C#N,C27H21N5O3
10873804,437.2,"5-chloro-2-[3-(5-chloro-1,3-dioxoisoindol-2-yl)phenyl]isoindole-1,3-dione",C1=CC(=CC(=C1)N2C(=O)C3=C(C2=O)C=C(C=C3)Cl)N4C(=O)C5=C(C4=O)C=C(C=C5)Cl,C22H10Cl2N2O4
10841531,618.5,"(E)-N-[2-[2,4-dichloro-N-methyl-3-[(3-methylquinoxalin-5-yl)oxymethyl]anilino]-2-oxoethyl]-3-[4-(2-oxopyrrolidin-1-yl)phenyl]prop-2-enamide",CC1=CN=C2C=CC=C(C2=N1)OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)/C=C/C4=CC=C(C=C4)N5CCCC5=O)Cl,C32H29Cl2N5O4
10792898,556.7,"N-[2-hydroxy-3-[4-(2-propan-2-yloxyphenyl)piperazin-1-yl]propyl]-2-(4-methylphenyl)-1,3-dioxoisoindole-5-carboxamide",CC1=CC=C(C=C1)N2C(=O)C3=C(C2=O)C=C(C=C3)C(=O)NCC(CN4CCN(CC4)C5=CC=CC=C5OC(C)C)O,C32H36N4O5
10784566,357.4,"2-[2,6-di(propan-2-yl)phenyl]benzo[f]isoindole-1,3-dione",CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=CC4=CC=CC=C4C=C3C2=O,C24H23NO2
10777655,259.21,"2-(2,6-difluorophenyl)isoindole-1,3-dione",C1=CC=C2C(=C1)C(=O)N(C2=O)C3=C(C=CC=C3F)F,C14H7F2NO2
10770317,632.7,"N-[2-hydroxy-3-[4-(2-propan-2-yloxyphenyl)piperazin-1-yl]propyl]-1,3-dioxo-2-(3,4,5-trimethoxyphenyl)isoindole-5-carboxamide",CC(C)OC1=CC=CC=C1N2CCN(CC2)CC(CNC(=O)C3=CC4=C(C=C3)C(=O)N(C4=O)C5=CC(=C(C(=C5)OC)OC)OC)O,C34H40N4O8
10769517,577.7,"(E)-3-[4-(2-oxopyrrolidin-1-yl)phenyl]-N-[2-oxo-2-[N,2,4-trimethyl-3-[(3-methylquinoxalin-5-yl)oxymethyl]anilino]ethyl]prop-2-enamide",CC1=C(C(=C(C=C1)N(C)C(=O)CNC(=O)/C=C/C2=CC=C(C=C2)N3CCCC3=O)C)COC4=CC=CC5=NC=C(N=C54)C,C34H35N5O4
10766447,461.7,"(1R,9R,19S,21S)-5-bromo-21-chloro-20,20-dimethyl-2,12,16,18-tetrazahexacyclo[10.10.0.01,9.02,19.03,8.015,19]docosa-3(8),4,6,13,15-pentaene-11,17-dione",CC1([C@H](C[C@]23[C@@H]4CC(=O)N2C=CC5=NC(=O)N[C@@]51N3C6=C4C=CC(=C6)Br)Cl)C,C20H18BrClN4O2
10752481,239.23,"4-hydroxy-2-phenylisoindole-1,3-dione",C1=CC=C(C=C1)N2C(=O)C3=C(C2=O)C(=CC=C3)O,C14H9NO3
10721568,558.6,"2-(4-hydroxyphenyl)-N-[2-hydroxy-3-[4-(2-propan-2-yloxyphenyl)piperazin-1-yl]propyl]-1,3-dioxoisoindole-5-carboxamide",CC(C)OC1=CC=CC=C1N2CCN(CC2)CC(CNC(=O)C3=CC4=C(C=C3)C(=O)N(C4=O)C5=CC=C(C=C5)O)O,C31H34N4O6
10674840,585.7,"2-[4-(dimethylamino)phenyl]-N-[2-hydroxy-3-[4-(2-propan-2-yloxyphenyl)piperazin-1-yl]propyl]-1,3-dioxoisoindole-5-carboxamide",CC(C)OC1=CC=CC=C1N2CCN(CC2)CC(CNC(=O)C3=CC4=C(C=C3)C(=O)N(C4=O)C5=CC=C(C=C5)N(C)C)O,C33H39N5O5
10674564,569.7,"2-[4-(dimethylamino)phenyl]-1,3-dioxo-N-[3-[4-(2-propan-2-yloxyphenyl)piperazin-1-yl]propyl]isoindole-5-carboxamide",CC(C)OC1=CC=CC=C1N2CCN(CC2)CCCNC(=O)C3=CC4=C(C=C3)C(=O)N(C4=O)C5=CC=C(C=C5)N(C)C,C33H39N5O4
10674055,542.6,"2-(4-hydroxyphenyl)-1,3-dioxo-N-[3-[4-(2-propan-2-yloxyphenyl)piperazin-1-yl]propyl]isoindole-5-carboxamide",CC(C)OC1=CC=CC=C1N2CCN(CC2)CCCNC(=O)C3=CC4=C(C=C3)C(=O)N(C4=O)C5=CC=C(C=C5)O,C31H34N4O5
10661540,295.3,"2-(2,6-diethylphenyl)-5-hydroxyisoindole-1,3-dione",CCC1=C(C(=CC=C1)CC)N2C(=O)C3=C(C2=O)C=C(C=C3)O,C18H17NO3
10650843,577.1,"2-(4-chlorophenyl)-N-[2-hydroxy-3-[4-(2-propan-2-yloxyphenyl)piperazin-1-yl]propyl]-1,3-dioxoisoindole-5-carboxamide",CC(C)OC1=CC=CC=C1N2CCN(CC2)CC(CNC(=O)C3=CC4=C(C=C3)C(=O)N(C4=O)C5=CC=C(C=C5)Cl)O,C31H33ClN4O5
10638446,307.4,"2-(2-hexylphenyl)isoindole-1,3-dione",CCCCCCC1=CC=CC=C1N2C(=O)C3=CC=CC=C3C2=O,C20H21NO2
10605034,738.8,"[(1S,2R,3R,4S,5R,6S,8R,13S,16S,17R,18S)-4,6-diacetyloxy-11-ethyl-8,9-dihydroxy-16,18-dimethoxy-11-azahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecan-13-yl]methyl 2-(3-methyl-2,5-dioxopyrrolidin-1-yl)benzoate",CCN1C[C@@]2(CC[C@@H]([C@@]34[C@@H]2[C@@H](C(C31)([C@]5(C[C@@H]([C@H]6C[C@@H]4[C@@H]5[C@H]6OC(=O)C)OC(=O)C)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,C39H50N2O12
10530491,540.7,"2-(4-methylphenyl)-1,3-dioxo-N-[3-[4-(2-propan-2-yloxyphenyl)piperazin-1-yl]propyl]isoindole-5-carboxamide",CC1=CC=C(C=C1)N2C(=O)C3=C(C2=O)C=C(C=C3)C(=O)NCCCN4CCN(CC4)C5=CC=CC=C5OC(C)C,C32H36N4O4
10507357,574.6,"2-(3-fluorophenyl)-N-[2-methoxy-3-[4-(2-propan-2-yloxyphenyl)piperazin-1-yl]propyl]-1,3-dioxoisoindole-5-carboxamide",CC(C)OC1=CC=CC=C1N2CCN(CC2)CC(CNC(=O)C3=CC4=C(C=C3)C(=O)N(C4=O)C5=CC(=CC=C5)F)OC,C32H35FN4O5
10507089,560.6,"2-(3-fluorophenyl)-N-[(2S)-2-hydroxy-3-[4-(2-propan-2-yloxyphenyl)piperazin-1-yl]propyl]-1,3-dioxoisoindole-5-carboxamide",CC(C)OC1=CC=CC=C1N2CCN(CC2)C[C@H](CNC(=O)C3=CC4=C(C=C3)C(=O)N(C4=O)C5=CC(=CC=C5)F)O,C31H33FN4O5
10506729,544.6,"2-(3-fluorophenyl)-1,3-dioxo-N-[3-[4-(2-propan-2-yloxyphenyl)piperazin-1-yl]propyl]isoindole-5-carboxamide",CC(C)OC1=CC=CC=C1N2CCN(CC2)CCCNC(=O)C3=CC4=C(C=C3)C(=O)N(C4=O)C5=CC(=CC=C5)F,C31H33FN4O4
10480848,493.5,"3-(1,3-benzodioxol-5-yl)-3-[[5-oxo-1-[3-(1,4,5,6-tetrahydropyrimidin-2-ylamino)phenyl]pyrrolidine-3-carbonyl]amino]propanoic acid",C1CNC(=NC1)NC2=CC(=CC=C2)N3CC(CC3=O)C(=O)NC(CC(=O)O)C4=CC5=C(C=C4)OCO5,C25H27N5O6
10480716,490.5,"2-[2-methoxy-5-(5-phenyl-1,3-benzoxazol-2-yl)phenyl]-1,3-dioxoisoindole-5-carboxylic acid",COC1=C(C=C(C=C1)C2=NC3=C(O2)C=CC(=C3)C4=CC=CC=C4)N5C(=O)C6=C(C5=O)C=C(C=C6)C(=O)O,C29H18N2O6
10479309,459.0,1-(3-chloro-4-methoxyphenyl)-3-[4-methoxy-3-(2-piperidin-1-ylethoxy)phenyl]pyrrolidin-2-one,COC1=C(C=C(C=C1)C2CCN(C2=O)C3=CC(=C(C=C3)OC)Cl)OCCN4CCCCC4,C25H31ClN2O4
10461909,648.9,"N-[(2S,3R)-3-hydroxy-4-(6-methylheptan-2-ylamino)-1-phenylbutan-2-yl]-3-(N-methylsulfonylanilino)-5-(2-oxopyrrolidin-1-yl)benzamide",CC(C)CCCC(C)NC[C@H]([C@H](CC1=CC=CC=C1)NC(=O)C2=CC(=CC(=C2)N(C3=CC=CC=C3)S(=O)(=O)C)N4CCCC4=O)O,C36H48N4O5S
10458785,468.0,"6-chloro-2-[4-methoxy-3-[2-(4-methylpiperidin-1-yl)ethoxy]phenyl]-4-methyl-3H-pyrrolo[3,4-b]indol-1-one",CC1CCN(CC1)CCOC2=C(C=CC(=C2)N3CC4=C(C3=O)C5=C(N4C)C=C(C=C5)Cl)OC,C26H30ClN3O3
10458193,451.5,"7-fluoro-2-[4-methoxy-3-[2-(4-methylpiperidin-1-yl)ethoxy]phenyl]-4-methyl-3H-pyrrolo[3,4-b]indol-1-one",CC1CCN(CC1)CCOC2=C(C=CC(=C2)N3CC4=C(C3=O)C5=C(N4C)C=CC(=C5)F)OC,C26H30FN3O3
10457586,437.5,"6-fluoro-2-[4-methoxy-3-(2-piperidin-1-ylethoxy)phenyl]-4-methyl-3H-pyrrolo[3,4-b]indol-1-one",CN1C2=C(C3=C1C=C(C=C3)F)C(=O)N(C2)C4=CC(=C(C=C4)OC)OCCN5CCCCC5,C25H28FN3O3
10439665,694.8,"N-[(2S,3R)-3-hydroxy-1-phenyl-4-[[3-(trifluoromethyl)phenyl]methylamino]butan-2-yl]-3-(N-methylsulfonylanilino)-5-(2-oxopyrrolidin-1-yl)benzamide",CS(=O)(=O)N(C1=CC=CC=C1)C2=CC(=CC(=C2)N3CCCC3=O)C(=O)N[C@@H](CC4=CC=CC=C4)[C@@H](CNCC5=CC(=CC=C5)C(F)(F)F)O,C36H37F3N4O5S
10435572,451.5,"5-fluoro-2-[4-methoxy-3-[2-(4-methylpiperidin-1-yl)ethoxy]phenyl]-4-methyl-3H-pyrrolo[3,4-b]indol-1-one",CC1CCN(CC1)CCOC2=C(C=CC(=C2)N3CC4=C(C3=O)C5=C(N4C)C(=CC=C5)F)OC,C26H30FN3O3
10430564,391.5,"1-[6-[(3-cyclobutyl-1,2,4,5-tetrahydro-3-benzazepin-7-yl)oxy]pyridin-3-yl]-5-methylpyrrolidin-2-one",CC1CCC(=O)N1C2=CN=C(C=C2)OC3=CC4=C(CCN(CC4)C5CCC5)C=C3,C24H29N3O2
10415909,584.6,"3-(ethylamino)-N-[(2S,3R)-3-hydroxy-1-phenyl-4-[[3-(trifluoromethoxy)phenyl]methylamino]butan-2-yl]-5-(2-oxopyrrolidin-1-yl)benzamide",CCNC1=CC(=CC(=C1)C(=O)N[C@@H](CC2=CC=CC=C2)[C@@H](CNCC3=CC(=CC=C3)OC(F)(F)F)O)N4CCCC4=O,C31H35F3N4O4
10413268,454.0,"6-chloro-2-[4-methoxy-3-(2-piperidin-1-ylethoxy)phenyl]-4-methyl-3H-pyrrolo[3,4-b]indol-1-one",CN1C2=C(C3=C1C=C(C=C3)Cl)C(=O)N(C2)C4=CC(=C(C=C4)OC)OCCN5CCCCC5,C25H28ClN3O3
10410103,424.5,1-(4-methoxyphenyl)-3-[4-methoxy-3-(2-piperidin-1-ylethoxy)phenyl]pyrrolidin-2-one,COC1=CC=C(C=C1)N2CCC(C2=O)C3=CC(=C(C=C3)OC)OCCN4CCCCC4,C25H32N2O4
10409431,412.5,1-(3-fluorophenyl)-3-[4-methoxy-3-(2-piperidin-1-ylethoxy)phenyl]pyrrolidin-2-one,COC1=C(C=C(C=C1)C2CCN(C2=O)C3=CC(=CC=C3)F)OCCN4CCCCC4,C24H29FN2O3
10408272,393.5,"(4R)-1-[6-[(3-cyclobutyl-1,2,4,5-tetrahydro-3-benzazepin-7-yl)oxy]pyridin-3-yl]-4-hydroxypyrrolidin-2-one",C1CC(C1)N2CCC3=C(CC2)C=C(C=C3)OC4=NC=C(C=C4)N5C[C@@H](CC5=O)O,C23H27N3O3
10391277,500.6,"N-[(2S,3R)-4-(benzylamino)-3-hydroxy-1-phenylbutan-2-yl]-3-(ethylamino)-5-(2-oxopyrrolidin-1-yl)benzamide",CCNC1=CC(=CC(=C1)C(=O)N[C@@H](CC2=CC=CC=C2)[C@@H](CNCC3=CC=CC=C3)O)N4CCCC4=O,C30H36N4O3
